"Period","Direction","Country","Count"
201701,"Arrival","Canada",276
201701,"Arrival","Cayman Islands",4
201701,"Arrival","Chile",35
201701,"Arrival","China",1574
201701,"Arrival","Colombia",9
201701,"Arrival","Congo, the Democratic Republic of the",1
201701,"Arrival","Cook Islands",34
201701,"Arrival","Costa Rica",1
201701,"Arrival","Cote d'Ivoire",1
201701,"Arrival","Croatia",6
201701,"Arrival","Cyprus",2
201701,"Arrival","Czech Republic",51
201701,"Arrival","Denmark",21
201701,"Arrival","Ecuador",38
201701,"Arrival","Egypt",10
201701,"Arrival","Eritrea",1
201701,"Arrival","Estonia",2
201701,"Arrival","Ethiopia",5
201701,"Arrival","Fiji",229
201701,"Arrival","Finland",30
201701,"Arrival","Former Yugoslav Republic of Macedonia (FYROM)",1
201701,"Arrival","France",544
201701,"Arrival","French Polynesia",8
201701,"Arrival","Georgia",1
201701,"Arrival","Germany",420
201701,"Arrival","Ghana",4
201701,"Arrival","Greece",4
201701,"Arrival","Grenada",4
201701,"Arrival","Guam",2
201701,"Arrival","Hong Kong (Special Administrative Region)",143
201701,"Arrival","Hungary",11
201701,"Arrival","Iceland",2
201701,"Arrival","India",673
201701,"Arrival","Indonesia",82
201701,"Arrival","Iran",20
201701,"Arrival","Iraq",3
201701,"Arrival","Ireland",136
201701,"Arrival","Israel",26
201701,"Arrival","Italy",68
201701,"Arrival","Jamaica",1
201701,"Arrival","Japan",324
201701,"Arrival","Jordan",5
201701,"Arrival","Kazakhstan",5
201701,"Arrival","Kenya",2
201701,"Arrival","Kiribati",11
201701,"Arrival","South Korea",400
201701,"Arrival","Kosovo",3
201701,"Arrival","Kuwait",7
201701,"Arrival","Laos",2
201701,"Arrival","Latvia",1
201701,"Arrival","Lebanon",44
201701,"Arrival","Luxembourg",2
201701,"Arrival","Macau (Special Administrative Region)",11
201701,"Arrival","Malaysia",174
201701,"Arrival","Maldives",1
201701,"Arrival","Malta",2
201701,"Arrival","Mauritius",3
201701,"Arrival","Mexico",14
201701,"Arrival","Moldova",1
201701,"Arrival","Myanmar",4
201701,"Arrival","Namibia",3
201701,"Arrival","Nepal",33
201701,"Arrival","Netherlands",114
201701,"Arrival","New Caledonia",17
201701,"Arrival","Nigeria",12
201701,"Arrival","Niue",3
201701,"Arrival","Norfolk Island",1
201701,"Arrival","Norway",21
201701,"Arrival","Not Stated",898
201701,"Arrival","Oman",30
201701,"Arrival","Pakistan",58
201701,"Arrival","Panama",5
201701,"Arrival","Papua New Guinea",32
201701,"Arrival","Paraguay",2
201701,"Arrival","Peru",6
201701,"Arrival","Philippines",404
201701,"Arrival","Poland",4
201701,"Arrival","Portugal",8
201701,"Arrival","Qatar",29
201701,"Arrival","Romania",5
201701,"Arrival","Russia",19
201701,"Arrival","Samoa",130
201701,"Arrival","Samoa, American",1
201701,"Arrival","Saudi Arabia",39
201701,"Arrival","Serbia",8
201701,"Arrival","Singapore",167
201701,"Arrival","Slovakia",9
201701,"Arrival","Slovenia",4
201701,"Arrival","Solomon Islands",3
201701,"Arrival","Somalia",3
201701,"Arrival","South Africa",573
201701,"Arrival","Spain",54
201701,"Arrival","Sri Lanka",78
201701,"Arrival","Sweden",65
201701,"Arrival","Switzerland",56
201701,"Arrival","Taiwan",65
201701,"Arrival","Tajikistan",5
201701,"Arrival","Tanzania",14
201701,"Arrival","Thailand",128
201701,"Arrival","Tokelau",5
201701,"Arrival","Tonga",89
201701,"Arrival","Turkey",9
201701,"Arrival","Tuvalu",3
201701,"Arrival","Uganda",2
201701,"Arrival","Ukraine",3
201701,"Arrival","United Arab Emirates",112
201701,"Arrival","United Kingdom",1770
201701,"Arrival","United States of America",484
201701,"Arrival","Uruguay",2
201701,"Arrival","Uzbekistan",3
201701,"Arrival","Vanuatu",11
201701,"Arrival","Venezuela",1
201701,"Arrival","Viet Nam",108
201701,"Arrival","Zambia",1
201701,"Arrival","Zimbabwe",20
201701,"Departure","Argentina",16
201701,"Departure","Australia",3226
201701,"Departure","Austria",8
201701,"Departure","Bahrain",1
201701,"Departure","Bangladesh",4
201701,"Departure","Belgium",7
201701,"Departure","Bermuda",1
201701,"Departure","Brazil",17
201701,"Departure","Brunei Darussalam",6
201701,"Departure","Cambodia",6
201701,"Departure","Canada",132
201701,"Departure","Chile",34
201701,"Departure","China",214
201701,"Departure","Colombia",5
201701,"Departure","Cook Islands",64
201701,"Departure","Costa Rica",2
201701,"Departure","Croatia",1
201701,"Departure","Czech Republic",27
201701,"Departure","Denmark",17
201701,"Departure","Egypt",1
201701,"Departure","Estonia",1
201701,"Departure","Ethiopia",1
201701,"Departure","Fiji",48
201701,"Departure","Finland",5
201701,"Departure","France",94
201701,"Departure","French Polynesia",1
201701,"Departure","Germany",75
201701,"Departure","Ghana",4
201701,"Departure","Greece",1
201701,"Departure","Haiti",1
201701,"Departure","Hong Kong (Special Administrative Region)",24
201701,"Departure","India",155
201701,"Departure","Indonesia",27
201701,"Departure","Iran",1
201701,"Departure","Ireland",33
201701,"Departure","Israel",8
201701,"Departure","Italy",24
201701,"Departure","Japan",81
201701,"Departure","Kazakhstan",1
201701,"Departure","Kenya",1
201701,"Departure","Kiribati",3
201701,"Departure","South Korea",76
201701,"Departure","Kuwait",1
201701,"Departure","Laos",2
201701,"Departure","Latvia",1
201701,"Departure","Macau (Special Administrative Region)",4
201701,"Departure","Malaysia",53
201701,"Departure","Mexico",9
201701,"Departure","Myanmar",4
201701,"Departure","Nepal",7
201701,"Departure","Netherlands",35
201701,"Departure","Niue",8
201701,"Departure","Norfolk Island",3
201701,"Departure","Norway",3
201701,"Departure","Not Stated",131
201701,"Departure","Pakistan",2
201701,"Departure","Papua New Guinea",6
201701,"Departure","Peru",3
201701,"Departure","Philippines",32
201701,"Departure","Poland",9
201701,"Departure","Portugal",1
201701,"Departure","Reunion",1
201701,"Departure","Romania",1
201701,"Departure","Russia",5
201701,"Departure","Samoa",51
201701,"Departure","Saudi Arabia",13
201701,"Departure","Serbia",1
201701,"Departure","Sierra Leone",1
201701,"Departure","Singapore",49
201701,"Departure","Slovakia",1
201701,"Departure","Solomon Islands",5
201701,"Departure","South Africa",26
201701,"Departure","South Sudan",1
201701,"Departure","Spain",28
201701,"Departure","Sri Lanka",9
201701,"Departure","Sweden",34
201701,"Departure","Switzerland",20
201701,"Departure","Taiwan",32
201701,"Departure","Thailand",37
201701,"Departure","Timor-Leste",1
201701,"Departure","Tokelau",3
201701,"Departure","Tonga",28
201701,"Departure","Turkey",1
201701,"Departure","Uganda",2
201701,"Departure","United Arab Emirates",18
201701,"Departure","United Kingdom",570
201701,"Departure","United States of America",266
201701,"Departure","Uruguay",2
201701,"Departure","Vanuatu",4
201701,"Departure","Viet Nam",30
201701,"Departure","Zambia",2
201701,"Departure","Zimbabwe",1
201701,"Net migration","Afghanistan",6
201701,"Net migration","Algeria",2
201701,"Net migration","Argentina",15
201701,"Net migration","Australia",-246
201701,"Net migration","Austria",17
201701,"Net migration","Bahrain",1
201701,"Net migration","Bangladesh",18
201701,"Net migration","Belgium",39
201701,"Net migration","Bermuda",-1
201701,"Net migration","Botswana",3
201701,"Net migration","Brazil",54
201701,"Net migration","Brunei Darussalam",9
201701,"Net migration","Cambodia",20
201701,"Net migration","Canada",144
201701,"Net migration","Cayman Islands",4
201701,"Net migration","Chile",1
201701,"Net migration","China",1360
201701,"Net migration","Colombia",4
201701,"Net migration","Congo, the Democratic Republic of the",1
201701,"Net migration","Cook Islands",-30
201701,"Net migration","Costa Rica",-1
201701,"Net migration","Cote d'Ivoire",1
201701,"Net migration","Croatia",5
201701,"Net migration","Cyprus",2
201701,"Net migration","Czech Republic",24
201701,"Net migration","Denmark",4
201701,"Net migration","Ecuador",38
201701,"Net migration","Egypt",9
201701,"Net migration","Eritrea",1
201701,"Net migration","Estonia",1
201701,"Net migration","Ethiopia",4
201701,"Net migration","Fiji",181
201701,"Net migration","Finland",25
201701,"Net migration","Former Yugoslav Republic of Macedonia (FYROM)",1
201701,"Net migration","France",450
201701,"Net migration","French Polynesia",7
201701,"Net migration","Georgia",1
201701,"Net migration","Germany",345
201701,"Net migration","Greece",3
201701,"Net migration","Grenada",4
201701,"Net migration","Guam",2
201701,"Net migration","Haiti",-1
201701,"Net migration","Hong Kong (Special Administrative Region)",119
201701,"Net migration","Hungary",11
201701,"Net migration","Iceland",2
201701,"Net migration","India",518
201701,"Net migration","Indonesia",55
201701,"Net migration","Iran",19
201701,"Net migration","Iraq",3
201701,"Net migration","Ireland",103
201701,"Net migration","Israel",18
201701,"Net migration","Italy",44
201701,"Net migration","Jamaica",1
201701,"Net migration","Japan",243
201701,"Net migration","Jordan",5
201701,"Net migration","Kazakhstan",4
201701,"Net migration","Kenya",1
201701,"Net migration","Kiribati",8
201701,"Net migration","South Korea",324
201701,"Net migration","Kosovo",3
201701,"Net migration","Kuwait",6
201701,"Net migration","Lebanon",44
201701,"Net migration","Luxembourg",2
201701,"Net migration","Macau (Special Administrative Region)",7
201701,"Net migration","Malaysia",121
201701,"Net migration","Maldives",1
201701,"Net migration","Malta",2
201701,"Net migration","Mauritius",3
201701,"Net migration","Mexico",5
201701,"Net migration","Moldova",1
201701,"Net migration","Namibia",3
201701,"Net migration","Nepal",26
201701,"Net migration","Netherlands",79
201701,"Net migration","New Caledonia",17
201701,"Net migration","Nigeria",12
201701,"Net migration","Niue",-5
201701,"Net migration","Norfolk Island",-2
201701,"Net migration","Norway",18
201701,"Net migration","Not Stated",767
201701,"Net migration","Oman",30
201701,"Net migration","Pakistan",56
201701,"Net migration","Panama",5
201701,"Net migration","Papua New Guinea",26
201701,"Net migration","Paraguay",2
201701,"Net migration","Peru",3
201701,"Net migration","Philippines",372
201701,"Net migration","Poland",-5
201701,"Net migration","Portugal",7
201701,"Net migration","Qatar",29
201701,"Net migration","Reunion",-1
201701,"Net migration","Romania",4
201701,"Net migration","Russia",14
201701,"Net migration","Samoa",79
201701,"Net migration","Samoa, American",1
201701,"Net migration","Saudi Arabia",26
201701,"Net migration","Serbia",7
201701,"Net migration","Sierra Leone",-1
201701,"Net migration","Singapore",118
201701,"Net migration","Slovakia",8
201701,"Net migration","Slovenia",4
201701,"Net migration","Solomon Islands",-2
201701,"Net migration","Somalia",3
201701,"Net migration","South Africa",547
201701,"Net migration","South Sudan",-1
201701,"Net migration","Spain",26
201701,"Net migration","Sri Lanka",69
201701,"Net migration","Sweden",31
201701,"Net migration","Switzerland",36
201701,"Net migration","Taiwan",33
201701,"Net migration","Tajikistan",5
201701,"Net migration","Tanzania",14
201701,"Net migration","Thailand",91
201701,"Net migration","Timor-Leste",-1
201701,"Net migration","Tokelau",2
201701,"Net migration","Tonga",61
201701,"Net migration","Turkey",8
201701,"Net migration","Tuvalu",3
201701,"Net migration","Ukraine",3
201701,"Net migration","United Arab Emirates",94
201701,"Net migration","United Kingdom",1200
201701,"Net migration","United States of America",218
201701,"Net migration","Uzbekistan",3
201701,"Net migration","Vanuatu",7
201701,"Net migration","Venezuela",1
201701,"Net migration","Viet Nam",78
201701,"Net migration","Zambia",-1
201701,"Net migration","Zimbabwe",19
201702,"Arrival","Afghanistan",3
201702,"Arrival","Angola",1
201702,"Arrival","Argentina",73
201702,"Arrival","Australia",2235
201702,"Arrival","Austria",9
201702,"Arrival","Bahrain",13
201702,"Arrival","Bangladesh",27
201702,"Arrival","Barbados",2
201702,"Arrival","Belarus",3
201702,"Arrival","Belgium",22
201702,"Arrival","Bermuda",1
201702,"Arrival","Bhutan",2
201702,"Arrival","Bolivia",4
201702,"Arrival","Botswana",4
201702,"Arrival","Brazil",88
201702,"Arrival","Brunei Darussalam",7
201702,"Arrival","Bulgaria",2
201702,"Arrival","Cambodia",41
201702,"Arrival","Canada",249
201702,"Arrival","Chile",35
201702,"Arrival","China",1788
201702,"Arrival","Colombia",31
201702,"Arrival","Cook Islands",66
201702,"Arrival","Costa Rica",4
201702,"Arrival","Croatia",5
201702,"Arrival","Cyprus",1
201702,"Arrival","Czech Republic",104
201702,"Arrival","Denmark",15
201702,"Arrival","Dominica",1
201702,"Arrival","Ecuador",1
201702,"Arrival","Egypt",13
201702,"Arrival","Estonia",5
201702,"Arrival","Ethiopia",2
201702,"Arrival","Fiji",194
201702,"Arrival","Finland",15
201702,"Arrival","Former Yugoslav Republic of Macedonia (FYROM)",2
201702,"Arrival","France",366
201702,"Arrival","Germany",289
201702,"Arrival","Ghana",14
201702,"Arrival","Greece",6
201702,"Arrival","Guam",3
201702,"Arrival","Guatemala",1
201702,"Arrival","Guyana",1
201702,"Arrival","Hong Kong (Special Administrative Region)",125
201702,"Arrival","Hungary",3
201702,"Arrival","Iceland",4
201702,"Arrival","India",1614
201702,"Arrival","Indonesia",124
201702,"Arrival","Iran",33
201702,"Arrival","Iraq",3
201702,"Arrival","Ireland",92
201702,"Arrival","Israel",23
201702,"Arrival","Italy",58
201702,"Arrival","Jamaica",2
201702,"Arrival","Japan",175
201702,"Arrival","Jordan",2
201702,"Arrival","Kazakhstan",19
201702,"Arrival","Kenya",29
201702,"Arrival","Kiribati",19
201702,"Arrival","South Korea",328
201702,"Arrival","Kosovo",6
201702,"Arrival","Kuwait",8
201702,"Arrival","Laos",27
201702,"Arrival","Latvia",3
201702,"Arrival","Lebanon",3
201702,"Arrival","Lesotho",1
201702,"Arrival","Liberia",1
201702,"Arrival","Lithuania",9
201702,"Arrival","Luxembourg",2
201702,"Arrival","Macau (Special Administrative Region)",4
201702,"Arrival","Madagascar",1
201702,"Arrival","Malawi",2
201702,"Arrival","Malaysia",326
201702,"Arrival","Maldives",4
201702,"Arrival","Marshall Islands",2
201702,"Arrival","Mauritius",12
201702,"Arrival","Mexico",26
201702,"Arrival","Micronesia, Federated States of",1
201702,"Arrival","Morocco",1
201702,"Arrival","Myanmar",9
201702,"Arrival","Namibia",1
201702,"Arrival","Nauru",3
201702,"Arrival","Nepal",39
201702,"Arrival","Netherlands",67
201702,"Arrival","New Caledonia",1
201702,"Arrival","Nigeria",21
201702,"Arrival","Niue",10
201702,"Arrival","Norway",9
201702,"Arrival","Not Stated",640
201702,"Arrival","Oman",10
201702,"Arrival","Pakistan",48
201702,"Arrival","Panama",1
201702,"Arrival","Papua New Guinea",38
201702,"Arrival","Paraguay",1
201702,"Arrival","Peru",12
201702,"Arrival","Philippines",431
201702,"Arrival","Poland",13
201702,"Arrival","Portugal",5
201702,"Arrival","Qatar",36
201702,"Arrival","Romania",1
201702,"Arrival","Russia",51
201702,"Arrival","Samoa",228
201702,"Arrival","Samoa, American",7
201702,"Arrival","Saudi Arabia",59
201702,"Arrival","Serbia",3
201702,"Arrival","Seychelles",2
201702,"Arrival","Singapore",190
201702,"Arrival","Slovenia",5
201702,"Arrival","Solomon Islands",16
201702,"Arrival","South Africa",434
201702,"Arrival","Spain",30
201702,"Arrival","Sri Lanka",136
201702,"Arrival","St Lucia",1
201702,"Arrival","Sweden",41
201702,"Arrival","Switzerland",27
201702,"Arrival","Taiwan",95
201702,"Arrival","Tanzania",2
201702,"Arrival","Thailand",121
201702,"Arrival","Tokelau",4
201702,"Arrival","Tonga",103
201702,"Arrival","Trinidad and Tobago",2
201702,"Arrival","Turkey",5
201702,"Arrival","Tuvalu",16
201702,"Arrival","Uganda",2
201702,"Arrival","Ukraine",5
201702,"Arrival","United Arab Emirates",112
201702,"Arrival","United Kingdom",1179
201702,"Arrival","United States of America",436
201702,"Arrival","Uruguay",18
201702,"Arrival","Vanuatu",19
201702,"Arrival","Venezuela",4
201702,"Arrival","Viet Nam",176
201702,"Arrival","Virgin Islands, British",1
201702,"Arrival","Zambia",5
201702,"Arrival","Zimbabwe",22
201702,"Departure","Argentina",34
201702,"Departure","Australia",2564
201702,"Departure","Austria",7
201702,"Departure","Bahrain",1
201702,"Departure","Bangladesh",2
201702,"Departure","Belgium",10
