"Period","Passenger_type","Direction","Country","Count"
201504,"Overseas visitor","Arrival","Greece",32
201504,"Overseas visitor","Arrival","Guam",32
201504,"Overseas visitor","Arrival","Guinea",16
201504,"Overseas visitor","Arrival","Guyana",16
201504,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",3008
201504,"Overseas visitor","Arrival","Hungary",80
201504,"Overseas visitor","Arrival","Iceland",96
201504,"Overseas visitor","Arrival","India",4368
201504,"Overseas visitor","Arrival","Indonesia",1056
201504,"Overseas visitor","Arrival","Iran",16
201504,"Overseas visitor","Arrival","Ireland",480
201504,"Overseas visitor","Arrival","Israel",176
201504,"Overseas visitor","Arrival","Italy",416
201504,"Overseas visitor","Arrival","Jamaica",16
201504,"Overseas visitor","Arrival","Japan",5280
201504,"Overseas visitor","Arrival","Kazakhstan",32
201504,"Overseas visitor","Arrival","Kenya",32
201504,"Overseas visitor","Arrival","Kiribati",32
201504,"Overseas visitor","Arrival","Korea, Republic of",4416
201504,"Overseas visitor","Arrival","Kuwait",16
201504,"Overseas visitor","Arrival","Laos",32
201504,"Overseas visitor","Arrival","Latvia",16
201504,"Overseas visitor","Arrival","Luxembourg",32
201504,"Overseas visitor","Arrival","Macau (Special Administrative Region)",128
201504,"Overseas visitor","Arrival","Malaysia",2688
201504,"Overseas visitor","Arrival","Malta",16
201504,"Overseas visitor","Arrival","Marshall Islands",16
201504,"Overseas visitor","Arrival","Mauritius",32
201504,"Overseas visitor","Arrival","Mexico",352
201504,"Overseas visitor","Arrival","Monaco",16
201504,"Overseas visitor","Arrival","Myanmar",32
201504,"Overseas visitor","Arrival","Namibia",16
201504,"Overseas visitor","Arrival","Nepal",32
201504,"Overseas visitor","Arrival","Netherlands",864
201504,"Overseas visitor","Arrival","New Caledonia",1392
201504,"Overseas visitor","Arrival","New Zealand",1664
201504,"Overseas visitor","Arrival","Niue",160
201504,"Overseas visitor","Arrival","Norfolk Island",112
201504,"Overseas visitor","Arrival","Norway",240
201504,"Overseas visitor","Arrival","Not Stated",3424
201504,"Overseas visitor","Arrival","Oman",48
201504,"Overseas visitor","Arrival","Pakistan",48
201504,"Overseas visitor","Arrival","Panama",64
201504,"Overseas visitor","Arrival","Papua New Guinea",272
201504,"Overseas visitor","Arrival","Paraguay",16
201504,"Overseas visitor","Arrival","Peru",32
201504,"Overseas visitor","Arrival","Philippines",1296
201504,"Overseas visitor","Arrival","Poland",160
201504,"Overseas visitor","Arrival","Portugal",80
201504,"Overseas visitor","Arrival","Qatar",80
201504,"Overseas visitor","Arrival","Reunion",32
201504,"Overseas visitor","Arrival","Romania",48
201504,"Overseas visitor","Arrival","Russia",272
201504,"Overseas visitor","Arrival","Samoa",1472
201504,"Overseas visitor","Arrival","Samoa, American",80
201504,"Overseas visitor","Arrival","Saudi Arabia",160
201504,"Overseas visitor","Arrival","Serbia",16
201504,"Overseas visitor","Arrival","Seychelles",16
201504,"Overseas visitor","Arrival","Singapore",3280
201504,"Overseas visitor","Arrival","Slovakia",48
201504,"Overseas visitor","Arrival","Slovenia",16
201504,"Overseas visitor","Arrival","Solomon Islands",64
201504,"Overseas visitor","Arrival","South Africa",1280
201504,"Overseas visitor","Arrival","Spain",528
201504,"Overseas visitor","Arrival","Sri Lanka",256
201504,"Overseas visitor","Arrival","Sweden",624
201504,"Overseas visitor","Arrival","Switzerland",896
201504,"Overseas visitor","Arrival","Taiwan",2304
201504,"Overseas visitor","Arrival","Tanzania",16
201504,"Overseas visitor","Arrival","Thailand",4896
201504,"Overseas visitor","Arrival","Timor-Leste",16
201504,"Overseas visitor","Arrival","Togo",16
201504,"Overseas visitor","Arrival","Tokelau",16
201504,"Overseas visitor","Arrival","Tonga",1232
201504,"Overseas visitor","Arrival","Turkey",64
201504,"Overseas visitor","Arrival","Tuvalu",16
201504,"Overseas visitor","Arrival","Ukraine",448
201504,"Overseas visitor","Arrival","United Arab Emirates",464
201504,"Overseas visitor","Arrival","United Kingdom",11472
201504,"Overseas visitor","Arrival","United States of America",16864
201504,"Overseas visitor","Arrival","Uruguay",96
201504,"Overseas visitor","Arrival","Vanuatu",432
201504,"Overseas visitor","Arrival","Viet Nam",304
201504,"Overseas visitor","Arrival","Virgin Islands, British",16
201504,"Overseas visitor","Arrival","Wallis and Futuna",16
201504,"Overseas visitor","Arrival","Zambia",16
201504,"Overseas visitor","Arrival","Zimbabwe",48
201504,"Overseas visitor","Departure","Afghanistan",26
201504,"Overseas visitor","Departure","Argentina",468
201504,"Overseas visitor","Departure","Australia",114998
201504,"Overseas visitor","Departure","Austria",754
201504,"Overseas visitor","Departure","Bahamas",26
201504,"Overseas visitor","Departure","Bahrain",26
201504,"Overseas visitor","Departure","Bangladesh",130
201504,"Overseas visitor","Departure","Belgium",416
201504,"Overseas visitor","Departure","Bermuda",52
201504,"Overseas visitor","Departure","Bolivia",26
201504,"Overseas visitor","Departure","Brazil",936
201504,"Overseas visitor","Departure","Brunei Darussalam",26
201504,"Overseas visitor","Departure","Bulgaria",26
201504,"Overseas visitor","Departure","Cambodia",104
201504,"Overseas visitor","Departure","Canada",5408
201504,"Overseas visitor","Departure","Chile",338
201504,"Overseas visitor","Departure","China, People's Republic of",30368
201504,"Overseas visitor","Departure","Colombia",78
201504,"Overseas visitor","Departure","Cook Islands",1092
201504,"Overseas visitor","Departure","Costa Rica",26
201504,"Overseas visitor","Departure","Cyprus",26
201504,"Overseas visitor","Departure","Czech Republic",442
201504,"Overseas visitor","Departure","Denmark",780
201504,"Overseas visitor","Departure","Ecuador",26
201504,"Overseas visitor","Departure","Estonia",26
201504,"Overseas visitor","Departure","Ethiopia",26
201504,"Overseas visitor","Departure","Fiji",2106
201504,"Overseas visitor","Departure","Finland",364
201504,"Overseas visitor","Departure","France",2990
201504,"Overseas visitor","Departure","French Polynesia",1898
201504,"Overseas visitor","Departure","Germany",10400
201504,"Overseas visitor","Departure","Gibraltar",26
201504,"Overseas visitor","Departure","Greece",52
201504,"Overseas visitor","Departure","Guam",26
201504,"Overseas visitor","Departure","Guatemala",52
201504,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",3926
201504,"Overseas visitor","Departure","Hungary",156
201504,"Overseas visitor","Departure","Iceland",78
201504,"Overseas visitor","Departure","India",3978
201504,"Overseas visitor","Departure","Indonesia",962
201504,"Overseas visitor","Departure","Iran",104
201504,"Overseas visitor","Departure","Iraq",26
201504,"Overseas visitor","Departure","Ireland",1092
201504,"Overseas visitor","Departure","Israel",780
201504,"Overseas visitor","Departure","Italy",494
201504,"Overseas visitor","Departure","Japan",5616
201504,"Overseas visitor","Departure","Kazakhstan",26
201504,"Overseas visitor","Departure","Kenya",52
201504,"Overseas visitor","Departure","Kiribati",52
201504,"Overseas visitor","Departure","Korea, Republic of",4810
201504,"Overseas visitor","Departure","Kuwait",52
201504,"Overseas visitor","Departure","Luxembourg",26
201504,"Overseas visitor","Departure","Macau (Special Administrative Region)",156
201504,"Overseas visitor","Departure","Malawi",26
201504,"Overseas visitor","Departure","Malaysia",2106
201504,"Overseas visitor","Departure","Malta",26
201504,"Overseas visitor","Departure","Marshall Islands",26
201504,"Overseas visitor","Departure","Mauritania",26
201504,"Overseas visitor","Departure","Mauritius",52
201504,"Overseas visitor","Departure","Mexico",494
201504,"Overseas visitor","Departure","Myanmar",78
201504,"Overseas visitor","Departure","Namibia",26
201504,"Overseas visitor","Departure","Nauru",26
201504,"Overseas visitor","Departure","Nepal",26
201504,"Overseas visitor","Departure","Netherlands",1716
201504,"Overseas visitor","Departure","New Caledonia",1430
201504,"Overseas visitor","Departure","New Zealand",1742
201504,"Overseas visitor","Departure","Nigeria",26
201504,"Overseas visitor","Departure","Niue",130
201504,"Overseas visitor","Departure","Norfolk Island",104
201504,"Overseas visitor","Departure","Norway",416
201504,"Overseas visitor","Departure","Not Stated",12012
201504,"Overseas visitor","Departure","Oman",104
201504,"Overseas visitor","Departure","Pakistan",78
201504,"Overseas visitor","Departure","Papua New Guinea",312
201504,"Overseas visitor","Departure","Peru",104
201504,"Overseas visitor","Departure","Philippines",1326
201504,"Overseas visitor","Departure","Poland",260
201504,"Overseas visitor","Departure","Portugal",130
201504,"Overseas visitor","Departure","Qatar",52
201504,"Overseas visitor","Departure","Romania",52
201504,"Overseas visitor","Departure","Russia",286
201504,"Overseas visitor","Departure","Samoa",1430
201504,"Overseas visitor","Departure","Samoa, American",26
201504,"Overseas visitor","Departure","Saudi Arabia",104
201504,"Overseas visitor","Departure","Serbia",26
201504,"Overseas visitor","Departure","Singapore",3302
201504,"Overseas visitor","Departure","Slovakia",104
201504,"Overseas visitor","Departure","Slovenia",52
201504,"Overseas visitor","Departure","Solomon Islands",130
201504,"Overseas visitor","Departure","South Africa",1404
201504,"Overseas visitor","Departure","Spain",780
201504,"Overseas visitor","Departure","Sri Lanka",286
201504,"Overseas visitor","Departure","Sweden",1170
201504,"Overseas visitor","Departure","Switzerland",2158
201504,"Overseas visitor","Departure","Taiwan",1820
201504,"Overseas visitor","Departure","Thailand",4030
201504,"Overseas visitor","Departure","Timor-Leste",26
201504,"Overseas visitor","Departure","Tonga",1300
201504,"Overseas visitor","Departure","Turkey",52
201504,"Overseas visitor","Departure","Ukraine",416
201504,"Overseas visitor","Departure","United Arab Emirates",728
201504,"Overseas visitor","Departure","United Kingdom",21372
201504,"Overseas visitor","Departure","United States of America",22568
201504,"Overseas visitor","Departure","Uruguay",234
201504,"Overseas visitor","Departure","Uzbekistan",26
201504,"Overseas visitor","Departure","Vanuatu",494
201504,"Overseas visitor","Departure","Viet Nam",208
201504,"Overseas visitor","Departure","Virgin Islands, British",26
201504,"Overseas visitor","Departure","Wallis and Futuna",26
201504,"Overseas visitor","Departure","Zimbabwe",104
201505,"Overseas visitor","Arrival","Angola",16
201505,"Overseas visitor","Arrival","Antigua and Barbuda",16
201505,"Overseas visitor","Arrival","Argentina",272
201505,"Overseas visitor","Arrival","Australia",76592
201505,"Overseas visitor","Arrival","Austria",224
201505,"Overseas visitor","Arrival","Bahrain",32
201505,"Overseas visitor","Arrival","Bangladesh",48
201505,"Overseas visitor","Arrival","Barbados",16
201505,"Overseas visitor","Arrival","Belgium",144
201505,"Overseas visitor","Arrival","Bermuda",16
201505,"Overseas visitor","Arrival","Botswana",16
201505,"Overseas visitor","Arrival","Brazil",800
201505,"Overseas visitor","Arrival","Brunei Darussalam",32
201505,"Overseas visitor","Arrival","Bulgaria",16
201505,"Overseas visitor","Arrival","Cambodia",64
201505,"Overseas visitor","Arrival","Cameroon",16
201505,"Overseas visitor","Arrival","Canada",2480
201505,"Overseas visitor","Arrival","Cayman Islands",16
201505,"Overseas visitor","Arrival","Chile",368
201505,"Overseas visitor","Arrival","China, People's Republic of",24704
201505,"Overseas visitor","Arrival","Colombia",128
201505,"Overseas visitor","Arrival","Comoros",16
201505,"Overseas visitor","Arrival","Cook Islands",832
201505,"Overseas visitor","Arrival","Costa Rica",16
201505,"Overseas visitor","Arrival","Croatia",16
201505,"Overseas visitor","Arrival","Cuba",16
201505,"Overseas visitor","Arrival","Cyprus",16
201505,"Overseas visitor","Arrival","Czech Republic",80
201505,"Overseas visitor","Arrival","Denmark",208
201505,"Overseas visitor","Arrival","Ecuador",16
201505,"Overseas visitor","Arrival","Egypt",16
201505,"Overseas visitor","Arrival","Estonia",16
201505,"Overseas visitor","Arrival","Falkland Islands",16
201505,"Overseas visitor","Arrival","Fiji",1856
201505,"Overseas visitor","Arrival","Finland",128
201505,"Overseas visitor","Arrival","Former Yugoslav Republic of Macedonia (FYROM)",16
201505,"Overseas visitor","Arrival","France",1392
201505,"Overseas visitor","Arrival","French Polynesia",1152
201505,"Overseas visitor","Arrival","Germany",2336
201505,"Overseas visitor","Arrival","Ghana",64
201505,"Overseas visitor","Arrival","Greece",16
201505,"Overseas visitor","Arrival","Guam",16
201505,"Overseas visitor","Arrival","Honduras",32
201505,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",2144
201505,"Overseas visitor","Arrival","Hungary",48
201505,"Overseas visitor","Arrival","Iceland",16
201505,"Overseas visitor","Arrival","India",5120
201505,"Overseas visitor","Arrival","Indonesia",816
201505,"Overseas visitor","Arrival","Iran",16
201505,"Overseas visitor","Arrival","Ireland",368
201505,"Overseas visitor","Arrival","Israel",112
201505,"Overseas visitor","Arrival","Italy",368
201505,"Overseas visitor","Arrival","Japan",4400
201505,"Overseas visitor","Arrival","Jordan",16
201505,"Overseas visitor","Arrival","Kazakhstan",16
201505,"Overseas visitor","Arrival","Kenya",16
201505,"Overseas visitor","Arrival","Kiribati",32
201505,"Overseas visitor","Arrival","Korea, Democratic People's Republic of",16
201505,"Overseas visitor","Arrival","Korea, Republic of",3584
201505,"Overseas visitor","Arrival","Kuwait",32
201505,"Overseas visitor","Arrival","Laos",16
201505,"Overseas visitor","Arrival","Latvia",16
201505,"Overseas visitor","Arrival","Lithuania",16
201505,"Overseas visitor","Arrival","Luxembourg",16
201505,"Overseas visitor","Arrival","Macau (Special Administrative Region)",144
201505,"Overseas visitor","Arrival","Malaysia",2480
201505,"Overseas visitor","Arrival","Maldives",16
201505,"Overseas visitor","Arrival","Mali",16
201505,"Overseas visitor","Arrival","Malta",16
201505,"Overseas visitor","Arrival","Mauritius",16
201505,"Overseas visitor","Arrival","Mexico",256
201505,"Overseas visitor","Arrival","Mongolia",16
201505,"Overseas visitor","Arrival","Myanmar",176
201505,"Overseas visitor","Arrival","Nepal",32
201505,"Overseas visitor","Arrival","Netherlands",528
201505,"Overseas visitor","Arrival","New Caledonia",992
201505,"Overseas visitor","Arrival","New Zealand",1440
201505,"Overseas visitor","Arrival","Nigeria",48
201505,"Overseas visitor","Arrival","Niue",192
201505,"Overseas visitor","Arrival","Norfolk Island",32
201505,"Overseas visitor","Arrival","Norway",128
201505,"Overseas visitor","Arrival","Not Stated",3168
201505,"Overseas visitor","Arrival","Oman",48
201505,"Overseas visitor","Arrival","Pakistan",64
201505,"Overseas visitor","Arrival","Palau",16
201505,"Overseas visitor","Arrival","Panama",64
201505,"Overseas visitor","Arrival","Papua New Guinea",144
201505,"Overseas visitor","Arrival","Paraguay",16
201505,"Overseas visitor","Arrival","Peru",32
201505,"Overseas visitor","Arrival","Philippines",1648
201505,"Overseas visitor","Arrival","Poland",112
201505,"Overseas visitor","Arrival","Portugal",160
